parcel_id,yield_year,window,NDVI_mean,NDVI_median,EVI_mean,EVI_median,NDRE_mean,NDRE_median,NDWI_mean,NDWI_median,SAVI_mean,SAVI_median,CIre_mean,CIre_median,GNDVI_mean,GNDVI_median,MTCI_mean,MTCI_median,n_img
A-4,2021,Enve,0.37216099999999996,0.366121,0.25429266666666667,0.250116,0.288999,0.288777,-0.4998883333333333,-0.49357,0.25921599999999995,0.255943,0.662957,0.660622,0.4998883333333333,0.49357,2.1461333333333332,2.132959,3
A-4,2021,Flor,0.340436,0.340436,0.271849,0.271849,0.247414,0.247414,-0.459119,-0.459119,0.272198,0.272198,0.523969,0.523969,0.459119,0.459119,1.766445,1.766445,1
A-4,2021,Reposo,0.084508,0.084508,0.13263,0.13263,0.063254,0.063254,-0.098161,-0.098161,0.068696,0.068696,0.125315,0.125315,0.098161,0.098161,1.90629,1.90629,1
A-4,2022,Brot,0.364285,0.364285,0.255365,0.255365,0.267588,0.267588,-0.485708,-0.485708,0.263268,0.263268,0.58595,0.58595,0.485708,0.485708,2.078565,2.078565,1
A-4,2022,Crec,0.331664625,0.335764,0.24478,0.24026799999999998,0.2555495,0.2592325,-0.44744425,-0.45327649999999997,0.2414075,0.24376799999999998,0.55712225,0.5662275,0.44744425,0.45327649999999997,1.777457375,1.796647,8
A-4,2022,Cuaj,0.334028,0.334028,0.263639,0.263639,0.248594,0.248594,-0.44076,-0.44076,0.252779,0.252779,0.545931,0.545931,0.44076,0.44076,2.044169,2.044169,1
A-4,2022,Enve,0.36635033333333333,0.3599075,0.2492905,0.252085,0.2767231666666667,0.270733,-0.4918578333333334,-0.479584,0.254727,0.245097,0.6262694999999999,0.6024465,0.4918578333333334,0.479584,1.9499875,1.93915,6
A-4,2022,Flor,0.340239,0.340239,0.252424,0.252424,0.24534,0.24534,-0.459255,-0.459255,0.257101,0.257101,0.511295,0.511295,0.459255,0.459255,1.944138,1.944138,1
A-4,2022,Reposo,0.407097,0.407097,0.277211,0.277211,0.320337,0.320337,-0.528092,-0.528092,0.28109,0.28109,0.775045,0.775045,0.528092,0.528092,2.375743,2.375743,1
A-4,2023,Crec,0.358502,0.360278,0.2566655,0.26166,0.2700349,0.270872,-0.473421,-0.4715595,0.2570256,0.260375,0.6045765000000001,0.613711,0.473421,0.4715595,1.8127516,1.7820179999999999,10
A-4,2023,Cuaj,0.3717624,0.369079,0.2836518,0.27882,0.27141899999999997,0.267792,-0.4729564,-0.466716,0.2766162,0.276404,0.6160776,0.607226,0.4729564,0.466716,1.6878851999999998,1.661351,5
A-4,2023,Enve,0.3719141666666667,0.370869,0.24822883333333334,0.245753,0.281228,0.2800275,-0.4942136666666667,-0.488086,0.2552061666666667,0.2516105,0.6310525,0.6259975,0.4942136666666667,0.488086,1.7951346666666665,1.799351,6
A-4,2023,Flor,0.3617143333333333,0.358497,0.28002166666666667,0.277569,0.2568076666666667,0.256296,-0.46660033333333334,-0.468643,0.27071433333333333,0.267826,0.5609386666666666,0.552542,0.46660033333333334,0.468643,2.0911846666666665,2.056771,3
A-4,2024,Brot,0.391809,0.391809,0.262364,0.262364,0.290671,0.290671,-0.501318,-0.501318,0.259071,0.259071,0.664549,0.664549,0.501318,0.501318,2.031853,2.031853,1
A-4,2024,Crec,0.32949033333333333,0.323658,0.24156433333333335,0.241339,0.2540546666666667,0.247512,-0.43700999999999995,-0.43363799999999997,0.23716866666666667,0.2338115,0.5540073333333333,0.533758,0.43700999999999995,0.43363799999999997,1.6515796666666667,1.6044105000000002,6
A-4,2024,Enve,0.3476943333333333,0.3560935,0.23335133333333333,0.233383,0.26477100000000003,0.2679395,-0.4596828333333334,-0.4664475,0.23512283333333336,0.23735,0.5794693333333333,0.57996,0.4596828333333334,0.4664475,1.6425988333333335,1.678831,6
A-4,2024,Flor,0.3333475,0.3333475,0.25923799999999997,0.25923799999999997,0.2454225,0.2454225,-0.435785,-0.435785,0.2487995,0.2487995,0.5268200000000001,0.5268200000000001,0.435785,0.435785,1.947098,1.947098,2
B-5,2016,Enve,0.307244,0.307244,0.230611,0.230611,0.244252,0.244252,-0.414163,-0.414163,0.224163,0.224163,0.511288,0.511288,0.414163,0.414163,1.785498,1.785498,1
B-5,2017,Crec,0.311168,0.311168,0.240022,0.240022,0.24109,0.24109,-0.418218,-0.418218,0.233556,0.233556,0.516495,0.516495,0.418218,0.418218,1.636938,1.636938,1
B-5,2017,Cuaj,0.311082,0.311082,0.247443,0.247443,0.24033,0.24033,-0.412232,-0.412232,0.237154,0.237154,0.52384,0.52384,0.412232,0.412232,1.872017,1.872017,1
B-5,2018,Crec,0.34632,0.34632,0.265944,0.265944,0.263663,0.263663,-0.442661,-0.442661,0.252553,0.252553,0.601372,0.601372,0.442661,0.442661,1.955643,1.955643,1
B-5,2018,Cuaj,0.3455335,0.3455335,0.2778545,0.2778545,0.263903,0.263903,-0.441083,-0.441083,0.262497,0.262497,0.593719,0.593719,0.441083,0.441083,2.090634,2.090634,2
B-5,2018,Enve,0.365818,0.365818,0.27238,0.27238,0.276433,0.276433,-0.467468,-0.467468,0.261611,0.261611,0.630376,0.630376,0.467468,0.467468,1.991515,1.991515,1
B-5,2018,Reposo,0.430348,0.430348,0.272142,0.272142,0.332279,0.332279,-0.526012,-0.526012,0.274618,0.274618,0.836176,0.836176,0.526012,0.526012,2.756094,2.756094,1
B-5,2019,Crec,0.31886028571428576,0.324535,0.239617,0.237311,0.25203385714285714,0.253008,-0.41743142857142856,-0.422979,0.23102899999999998,0.234653,0.5388458571428572,0.54032,0.41743142857142856,0.422979,1.8000891428571428,1.772447,7
B-5,2019,Cuaj,0.326053,0.326053,0.261652,0.261652,0.2556795,0.2556795,-0.418716,-0.418716,0.245615,0.245615,0.5688139999999999,0.5688139999999999,0.418716,0.418716,1.3105655,1.3105655,2
B-5,2019,Enve,0.333114,0.3325345,0.23591025,0.234541,0.25496475,0.25221,-0.4401105,-0.44211849999999997,0.23460975,0.2347195,0.550156,0.53545,0.4401105,0.44211849999999997,1.597533,1.789987,4
B-5,2020,Brot,0.352092,0.352092,0.247986,0.247986,0.265439,0.265439,-0.445689,-0.445689,0.244267,0.244267,0.594019,0.594019,0.445689,0.445689,2.081131,2.081131,1
B-5,2020,Crec,0.32703736363636365,0.325821,0.2426821818181818,0.243901,0.2589138181818182,0.257214,-0.4273527272727273,-0.428927,0.23736754545454544,0.238788,0.5624252727272727,0.550418,0.4273527272727273,0.428927,1.7590483636363636,1.835273,11
B-5,2020,Cuaj,0.32981733333333335,0.329926,0.256903,0.252174,0.25264166666666665,0.251447,-0.43096500000000004,-0.435242,0.250341,0.250121,0.5493843333333334,0.545056,0.43096500000000004,0.435242,1.8953159999999998,1.8953159999999998,3
B-5,2020,Enve,0.3324828,0.337854,0.2310878,0.231885,0.2590192,0.260154,-0.44044819999999996,-0.448722,0.2303532,0.231484,0.5542157999999999,0.562114,0.44044819999999996,0.448722,1.8693892,1.852263,5
B-5,2020,Flor,0.329139,0.329139,0.2456045,0.2456045,0.24452849999999998,0.24452849999999998,-0.425451,-0.425451,0.237811,0.237811,0.533908,0.533908,0.425451,0.425451,1.9185794999999999,1.9185794999999999,2
B-5,2020,Reposo,0.365327,0.365327,0.242791,0.242791,0.275439,0.275439,-0.479009,-0.479009,0.252383,0.252383,0.6034,0.6034,0.479009,0.479009,2.812606,2.812606,1
B-5,2021,Crec,0.3238182307692308,0.330446,0.24253269230769228,0.250335,0.2537197692307692,0.257013,-0.42731792307692307,-0.433101,0.23706176923076921,0.241234,0.5618928461538462,0.565467,0.42731792307692307,0.433101,1.9892232307692306,2.015176,13
B-5,2021,Cuaj,0.3379468333333333,0.3386575,0.2761475,0.2731655,0.252863,0.2510795,-0.43447516666666663,-0.431668,0.26212016666666665,0.26161999999999996,0.5591811666666667,0.5546395,0.43447516666666663,0.431668,1.9483398333333335,1.9435945000000001,6
B-5,2021,Enve,0.37104933333333334,0.360918,0.25521166666666667,0.258029,0.28801533333333335,0.283122,-0.4881663333333333,-0.477285,0.2571396666666667,0.251632,0.679389,0.664548,0.4881663333333333,0.477285,3.495194,2.314525,3
B-5,2021,Flor,0.347218,0.347218,0.275623,0.275623,0.255403,0.255403,-0.448937,-0.448937,0.270635,0.270635,0.561783,0.561783,0.448937,0.448937,1.955322,1.955322,1
B-5,2021,Reposo,0.272709,0.272709,0.217419,0.217419,0.204398,0.204398,-0.355333,-0.355333,0.192909,0.192909,0.430081,0.430081,0.355333,0.355333,1.46393,1.46393,1
B-5,2022,Brot,0.388355,0.388355,0.273693,0.273693,0.288916,0.288916,-0.49525,-0.49525,0.277097,0.277097,0.671548,0.671548,0.49525,0.49525,2.283294,2.283294,1
B-5,2022,Crec,0.36175725000000003,0.3640415,0.26988225,0.2663335,0.27943325,0.28187249999999997,-0.461052375,-0.4656985,0.2621445,0.264145,0.650932625,0.6605065000000001,0.461052375,0.4656985,2.088405142857143,2.108815,8
B-5,2022,Cuaj,0.356514,0.356514,0.282852,0.282852,0.263955,0.263955,-0.446689,-0.446689,0.267096,0.267096,0.607709,0.607709,0.446689,0.446689,2.012629,2.012629,1
B-5,2022,Enve,0.4072908333333333,0.40419099999999997,0.27322033333333334,0.273565,0.3083398333333333,0.3048885,-0.5172723333333333,-0.506462,0.2773598333333333,0.273463,0.7552066666666667,0.733088,0.5172723333333333,0.506462,2.3159603333333334,2.218122,6
B-5,2022,Flor,0.382055,0.382055,0.289169,0.289169,0.275662,0.275662,-0.474008,-0.474008,0.28666,0.28666,0.628452,0.628452,0.474008,0.474008,1.965576,1.965576,1
B-5,2022,Reposo,0.387454,0.387454,0.261294,0.261294,0.303971,0.303971,-0.505616,-0.505616,0.266127,0.266127,0.744855,0.744855,0.505616,0.505616,1.748055,1.748055,1
B-5,2023,Crec,0.3606564,0.3577705,0.2605939,0.26533450000000003,0.26703540000000003,0.265537,-0.4602091,-0.453552,0.2573605,0.2592505,0.6027953,0.602194,0.4602091,0.453552,2.0232317,1.8753515,10
B-5,2023,Cuaj,0.3662282,0.367404,0.2825062,0.279994,0.26627619999999996,0.260773,-0.4568434,-0.455877,0.27194280000000004,0.273909,0.6063761999999999,0.59792,0.4568434,0.455877,2.0654496,1.911571,5
B-5,2023,Enve,0.382928,0.37841800000000003,0.2546836666666667,0.252884,0.28431266666666666,0.28095800000000004,-0.48978666666666665,-0.481503,0.2593396666666667,0.254763,0.6482561666666667,0.63778,0.48978666666666665,0.481503,1.8791886666666666,1.8766875,6
B-5,2023,Flor,0.366352,0.36667,0.28374499999999997,0.285147,0.26383,0.261386,-0.46052933333333335,-0.458625,0.271053,0.272765,0.5923569999999999,0.58978,0.46052933333333335,0.458625,2.0535506666666667,1.959633,3
B-5,2024,Brot,0.404216,0.404216,0.267485,0.267485,0.299065,0.299065,-0.497923,-0.497923,0.261625,0.261625,0.709318,0.709318,0.497923,0.497923,2.299094,2.299094,1
B-5,2024,Crec,0.3443773333333333,0.34038500000000005,0.25205833333333333,0.2523945,0.26203316666666665,0.2573925,-0.44055516666666666,-0.43918500000000005,0.24532083333333335,0.243756,0.5793761666666667,0.5631085,0.44055516666666666,0.43918500000000005,1.7679004999999999,1.7442704999999998,6
B-5,2024,Enve,0.36099299999999995,0.36875800000000003,0.2411835,0.240694,0.2720643333333333,0.2740445,-0.4606828333333333,-0.466384,0.24097833333333332,0.242338,0.605677,0.601654,0.4606828333333333,0.466384,1.6294601666666668,1.7366655,6
B-5,2024,Flor,0.35226999999999997,0.35226999999999997,0.27345149999999996,0.27345149999999996,0.25853499999999996,0.25853499999999996,-0.4441225,-0.4441225,0.26010049999999996,0.26010049999999996,0.5703265,0.5703265,0.4441225,0.4441225,1.909435,1.909435,2
B-6,2016,Enve,0.327983,0.327983,0.242745,0.242745,0.263425,0.263425,-0.439994,-0.439994,0.237947,0.237947,0.561824,0.561824,0.439994,0.439994,1.866871,1.866871,1
B-6,2017,Crec,0.301053,0.301053,0.231523,0.231523,0.234031,0.234031,-0.415009,-0.415009,0.225912,0.225912,0.484876,0.484876,0.415009,0.415009,1.595953,1.595953,1
B-6,2017,Cuaj,0.294207,0.294207,0.232554,0.232554,0.228455,0.228455,-0.405308,-0.405308,0.224406,0.224406,0.477545,0.477545,0.405308,0.405308,1.722978,1.722978,1
B-6,2018,Crec,0.352507,0.352507,0.270524,0.270524,0.27093,0.27093,-0.451127,-0.451127,0.256831,0.256831,0.621372,0.621372,0.451127,0.451127,1.952029,1.952029,1
B-6,2018,Cuaj,0.351824,0.351824,0.2834415,0.2834415,0.266859,0.266859,-0.4470255,-0.4470255,0.267349,0.267349,0.604803,0.604803,0.4470255,0.4470255,2.0304615000000004,2.0304615000000004,2
B-6,2018,Enve,0.373815,0.373815,0.278143,0.278143,0.284852,0.284852,-0.47563,-0.47563,0.26681,0.26681,0.660927,0.660927,0.47563,0.47563,2.056693,2.056693,1
B-6,2018,Reposo,0.433501,0.433501,0.278769,0.278769,0.333643,0.333643,-0.532224,-0.532224,0.281649,0.281649,0.838722,0.838722,0.532224,0.532224,2.745408,2.745408,1
B-6,2019,Crec,0.33220842857142857,0.341144,0.2527337142857143,0.254084,0.2621252857142857,0.26334,-0.4319705714285714,-0.441106,0.24324985714285716,0.247322,0.5656905714285714,0.56575,0.4319705714285714,0.441106,1.7611112857142857,1.741298,7
B-6,2019,Cuaj,0.32143,0.32143,0.250423,0.250423,0.24987700000000002,0.24987700000000002,-0.411682,-0.411682,0.23522549999999998,0.23522549999999998,0.5575535,0.5575535,0.411682,0.411682,2.279846,2.279846,2
B-6,2019,Enve,0.354825,0.349461,0.2573185,0.25340850000000004,0.27102625,0.2654455,-0.45906199999999997,-0.456891,0.253778,0.24967899999999998,0.59073725,0.574508,0.45906199999999997,0.456891,1.8654950000000001,1.85219,4
B-6,2020,Brot,0.367995,0.367995,0.270207,0.270207,0.277078,0.277078,-0.466574,-0.466574,0.266085,0.266085,0.622732,0.622732,0.466574,0.466574,2.051577,2.051577,1
B-6,2020,Crec,0.3423702727272727,0.344149,0.25800209090909093,0.255769,0.27005754545454547,0.272667,-0.4427017272727273,-0.443676,0.25136745454545456,0.254013,0.5933409090909091,0.600721,0.4427017272727273,0.443676,1.87077,1.861422,11
B-6,2020,Cuaj,0.3367043333333333,0.34104,0.26486499999999996,0.26365,0.25726866666666665,0.258932,-0.4383396666666666,-0.445878,0.257356,0.260298,0.568149,0.571216,0.4383396666666666,0.445878,1.9505086666666667,2.0204,3
B-6,2020,Enve,0.35315759999999996,0.358309,0.25189079999999997,0.245804,0.2753002,0.278641,-0.4592258,-0.465796,0.24940120000000002,0.251293,0.5993202,0.611175,0.4592258,0.465796,2.0273464,1.909288,5
B-6,2020,Flor,0.340546,0.340546,0.25178049999999996,0.25178049999999996,0.2525195,0.2525195,-0.43365149999999997,-0.43365149999999997,0.242068,0.242068,0.5633585,0.5633585,0.43365149999999997,0.43365149999999997,2.1089469999999997,2.1089469999999997,2
B-6,2020,Reposo,0.379629,0.379629,0.259295,0.259295,0.285787,0.285787,-0.491999,-0.491999,0.267875,0.267875,0.636692,0.636692,0.491999,0.491999,1.967359,1.967359,1
B-6,2021,Crec,0.3400658461538462,0.343909,0.2581100769230769,0.261129,0.2662383846153846,0.270119,-0.44372476923076926,-0.450063,0.25115384615384617,0.25026,0.5979023846153846,0.602947,0.44372476923076926,0.450063,2.0612041538461536,2.04122,13
B-6,2021,Cuaj,0.34361983333333335,0.34384950000000003,0.274459,0.276797,0.25937933333333335,0.258152,-0.44323633333333334,-0.439589,0.2619085,0.26236950000000003,0.5753671666666667,0.5693535000000001,0.44323633333333334,0.439589,1.9209031666666665,1.872227,6
B-6,2021,Enve,0.38700833333333334,0.377492,0.26867233333333335,0.266302,0.3020656666666666,0.29682,-0.5016786666666667,-0.491778,0.26943466666666666,0.264513,0.7218233333333334,0.704843,0.5016786666666667,0.491778,2.7730036666666664,2.416667,3
B-6,2021,Flor,0.36148,0.36148,0.287922,0.287922,0.265166,0.265166,-0.462657,-0.462657,0.28285,0.28285,0.594033,0.594033,0.462657,0.462657,1.99181,1.99181,1
B-6,2021,Reposo,0.189364,0.189364,0.192009,0.192009,0.139763,0.139763,-0.260668,-0.260668,0.15126,0.15126,0.283133,0.283133,0.260668,0.260668,-0.976937,-0.976937,1
B-6,2022,Brot,0.390063,0.390063,0.277539,0.277539,0.291409,0.291409,-0.501566,-0.501566,0.281423,0.281423,0.675715,0.675715,0.501566,0.501566,2.389992,2.389992,1
B-6,2022,Crec,0.359946125,0.363652,0.285277375,0.28125,0.27912425,0.28287850000000003,-0.44053074999999997,-0.4449745,0.2636155,0.2657195,0.667602875,0.6735485,0.44053074999999997,0.4449745,2.326047125,2.3211275000000002,8
B-6,2022,Cuaj,0.352856,0.352856,0.296836,0.296836,0.262312,0.262312,-0.427367,-0.427367,0.267679,0.267679,0.619708,0.619708,0.427367,0.427367,2.205727,2.205727,1
B-6,2022,Enve,0.39131833333333327,0.38656199999999996,0.28387766666666664,0.2804485,0.2986743333333333,0.2931125,-0.475603,-0.4676165,0.2706836666666667,0.2649785,0.7451011666666667,0.7180605,0.475603,0.4676165,2.5215883333333333,2.524701,6
B-6,2022,Flor,0.349382,0.349382,0.283059,0.283059,0.252984,0.252984,-0.428483,-0.428483,0.265006,0.265006,0.566356,0.566356,0.428483,0.428483,2.000314,2.000314,1
B-6,2022,Reposo,0.414128,0.414128,0.285549,0.285549,0.328937,0.328937,-0.525824,-0.525824,0.285841,0.285841,0.8203,0.8203,0.525824,0.525824,2.08039,2.08039,1
B-6,2023,Crec,0.3672045,0.3666615,0.2747106,0.2819505,0.2726807,0.272111,-0.45599239999999996,-0.4511235,0.2647043,0.26794399999999996,0.6310277,0.632,0.45599239999999996,0.4511235,1.9156273,1.9430265000000002,10
B-6,2023,Cuaj,0.3672438,0.370334,0.2935208,0.291615,0.2684848,0.263409,-0.45055259999999997,-0.452734,0.27583,0.278918,0.6225286,0.6107,0.45055259999999997,0.452734,1.9671232,1.985046,5
B-6,2023,Enve,0.38594083333333334,0.38172649999999997,0.2680981666666667,0.265331,0.28638516666666664,0.2824105,-0.48055733333333334,-0.4726725,0.26557016666666666,0.2608905,0.6672516666666667,0.6565259999999999,0.48055733333333334,0.4726725,1.8904226666666666,1.8930829999999998,6
B-6,2023,Flor,0.3695353333333333,0.36733,0.2987976666666667,0.298803,0.26728466666666667,0.264645,-0.45275366666666667,-0.451233,0.27691133333333334,0.277658,0.6162236666666666,0.606325,0.45275366666666667,0.451233,2.1635306666666665,2.109846,3
B-6,2024,Brot,0.410304,0.410304,0.284239,0.284239,0.303305,0.303305,-0.493289,-0.493289,0.271301,0.271301,0.738497,0.738497,0.493289,0.493289,2.481952,2.481952,1
B-6,2024,Crec,0.362542,0.3576045,0.272128,0.27197150000000003,0.27361183333333333,0.2682635,-0.44666849999999997,-0.44428,0.25905266666666665,0.2567345,0.6256165,0.612493,0.44666849999999997,0.44428,1.7958163333333335,1.815125,6
B-6,2024,Enve,0.37483700000000003,0.38112,0.25732516666666666,0.258367,0.28009433333333333,0.28245600000000004,-0.46236683333333334,-0.4670645,0.2517225,0.2521985,0.6417471666666666,0.6404985000000001,0.46236683333333334,0.4670645,1.8681386666666668,1.835933,6
B-6,2024,Flor,0.370901,0.370901,0.295794,0.295794,0.271978,0.271978,-0.450755,-0.450755,0.2749765,0.2749765,0.6177969999999999,0.6177969999999999,0.450755,0.450755,1.9996070000000001,1.9996070000000001,2
B-7,2016,Enve,0.328354,0.328354,0.238984,0.238984,0.265137,0.265137,-0.440648,-0.440648,0.235634,0.235634,0.570545,0.570545,0.440648,0.440648,1.894861,1.894861,1
B-7,2017,Crec,0.327302,0.327302,0.243053,0.243053,0.257388,0.257388,-0.437974,-0.437974,0.238994,0.238994,0.561505,0.561505,0.437974,0.437974,1.814984,1.814984,1
B-7,2017,Cuaj,0.311269,0.311269,0.238612,0.238612,0.24359,0.24359,-0.421317,-0.421317,0.232091,0.232091,0.526775,0.526775,0.421317,0.421317,1.888656,1.888656,1
B-7,2018,Crec,0.370239,0.370239,0.277908,0.277908,0.281323,0.281323,-0.472283,-0.472283,0.268268,0.268268,0.650976,0.650976,0.472283,0.472283,1.9773,1.9773,1
B-7,2018,Cuaj,0.380057,0.380057,0.29817000000000005,0.29817000000000005,0.2896905,0.2896905,-0.4709025,-0.4709025,0.284182,0.284182,0.6771229999999999,0.6771229999999999,0.4709025,0.4709025,2.1316509999999997,2.1316509999999997,2
B-7,2018,Enve,0.359816,0.359816,0.264793,0.264793,0.273789,0.273789,-0.477995,-0.477995,0.259479,0.259479,0.60978,0.60978,0.477995,0.477995,2.061424,2.061424,1
B-7,2018,Reposo,0.436945,0.436945,0.271314,0.271314,0.343804,0.343804,-0.536847,-0.536847,0.275732,0.275732,0.879604,0.879604,0.536847,0.536847,3.069817,3.069817,1
B-7,2019,Crec,0.34476614285714285,0.354179,0.2524604285714286,0.251929,0.27430757142857143,0.276416,-0.4440378571428571,-0.453695,0.24524085714285718,0.249508,0.6059741428571428,0.61275,0.4440378571428571,0.453695,1.9072052857142856,1.909451,7
B-7,2019,Cuaj,0.338123,0.338123,0.270331,0.270331,0.266174,0.266174,-0.43311849999999996,-0.43311849999999996,0.2546075,0.2546075,0.5967475,0.5967475,0.43311849999999996,0.43311849999999996,2.034394,2.034394,2
B-7,2019,Enve,0.35831625,0.35568750000000005,0.2462275,0.2433835,0.27772875,0.27460249999999997,-0.46620425,-0.4664165,0.24654375,0.2456125,0.6186860000000001,0.601729,0.46620425,0.4664165,1.79312925,1.9387495000000001,4
B-7,2020,Brot,0.365051,0.365051,0.263816,0.263816,0.27731,0.27731,-0.463164,-0.463164,0.25982,0.25982,0.634466,0.634466,0.463164,0.463164,2.135036,2.135036,1
B-7,2020,Crec,0.3363662727272727,0.333137,0.24425872727272727,0.243892,0.26712345454545455,0.267858,-0.44300772727272725,-0.444546,0.2413387272727273,0.240956,0.578150909090909,0.574772,0.44300772727272725,0.444546,1.959001818181818,1.857151,11
B-7,2020,Cuaj,0.338528,0.3409,0.25659966666666667,0.254095,0.2592763333333333,0.257939,-0.44810066666666665,-0.454566,0.253785,0.25541,0.5609073333333333,0.556583,0.44810066666666665,0.454566,1.8431893333333331,1.850914,3
B-7,2020,Enve,0.3402188,0.345983,0.2318896,0.231491,0.267026,0.272043,-0.4541614,-0.463989,0.23320059999999998,0.234536,0.569529,0.582085,0.4541614,0.463989,1.8158542,1.858921,5
B-7,2020,Flor,0.32857749999999997,0.32857749999999997,0.224131,0.224131,0.249976,0.249976,-0.43210649999999995,-0.43210649999999995,0.22148250000000003,0.22148250000000003,0.539172,0.539172,0.43210649999999995,0.43210649999999995,2.032571,2.032571,2
B-7,2020,Reposo,0.388524,0.388524,0.253368,0.253368,0.29629,0.29629,-0.500533,-0.500533,0.262115,0.262115,0.679289,0.679289,0.500533,0.500533,1.996486,1.996486,1
B-7,2021,Crec,0.337493,0.343608,0.24908961538461538,0.252026,0.2652121538461538,0.26891,-0.44507615384615384,-0.451573,0.24467207692307694,0.246665,0.5889493846153846,0.590803,0.44507615384615384,0.451573,2.002622538461538,2.016457,13
B-7,2021,Cuaj,0.3514851666666667,0.352274,0.2777908333333333,0.276283,0.26490433333333335,0.266933,-0.45483499999999993,-0.455406,0.2678275,0.26857450000000005,0.5849098333333334,0.591553,0.45483499999999993,0.455406,1.9266178333333333,1.9275574999999998,6
B-7,2021,Enve,0.3868576666666667,0.379496,0.257795,0.259208,0.30261166666666667,0.298976,-0.5087623333333333,-0.50106,0.26232866666666665,0.258675,0.721873,0.713405,0.5087623333333333,0.50106,4.531566,2.303343,3
B-7,2021,Flor,0.361458,0.361458,0.280955,0.280955,0.26588,0.26588,-0.470362,-0.470362,0.280094,0.280094,0.58265,0.58265,0.470362,0.470362,1.893246,1.893246,1
B-7,2021,Reposo,0.257513,0.257513,0.215484,0.215484,0.179536,0.179536,-0.320268,-0.320268,0.168558,0.168558,0.379842,0.379842,0.320268,0.320268,3.427291,3.427291,1
B-7,2022,Brot,0.39752,0.39752,0.273563,0.273563,0.298177,0.298177,-0.506869,-0.506869,0.279917,0.279917,0.696373,0.696373,0.506869,0.506869,2.307324,2.307324,1
B-7,2022,Crec,0.364335625,0.3667085,0.26635912500000003,0.264442,0.2833535,0.2868855,-0.467563,-0.4728215,0.26022575,0.2620725,0.654022375,0.6684939999999999,0.467563,0.4728215,2.098654,2.1164825,8
B-7,2022,Cuaj,0.356664,0.356664,0.278063,0.278063,0.265923,0.265923,-0.453153,-0.453153,0.265182,0.265182,0.607461,0.607461,0.453153,0.453153,1.932552,1.932552,1
B-7,2022,Enve,0.41141883333333334,0.4054915,0.27049483333333335,0.269286,0.31527299999999997,0.31133900000000003,-0.5280245,-0.5178735,0.27702033333333337,0.27187950000000005,0.7642103333333333,0.7443744999999999,0.5280245,0.5178735,2.3559064999999997,2.1967055,6
B-7,2022,Flor,0.375025,0.375025,0.275958,0.275958,0.271886,0.271886,-0.477639,-0.477639,0.277419,0.277419,0.60169,0.60169,0.477639,0.477639,1.85857,1.85857,1
B-7,2022,Reposo,0.361152,0.361152,0.246515,0.246515,0.282905,0.282905,-0.480257,-0.480257,0.249413,0.249413,0.655254,0.655254,0.480257,0.480257,2.800053,2.800053,1
B-7,2023,Crec,0.3746838,0.3687325,0.2637213,0.2678295,0.2790612,0.27584600000000004,-0.47590190000000004,-0.4668685,0.2622642,0.26270550000000004,0.6386958,0.627661,0.47590190000000004,0.4668685,1.8270336,1.8736125000000001,10
B-7,2023,Cuaj,0.38275420000000004,0.377766,0.2888042,0.283495,0.277318,0.270659,-0.4730206,-0.468772,0.27949959999999996,0.279093,0.6380245999999999,0.616439,0.4730206,0.468772,1.76790725,1.8218355,5
B-7,2023,Enve,0.39878583333333334,0.393108,0.2576771666666667,0.256155,0.2986533333333334,0.295284,-0.5090979999999999,-0.49728649999999996,0.2643735,0.2595065,0.6954368333333334,0.6845,0.5090979999999999,0.49728649999999996,1.7810862,1.776834,6
B-7,2023,Flor,0.3789563333333333,0.380911,0.28684933333333335,0.28652,0.27328066666666667,0.271925,-0.4739676666666666,-0.472977,0.2757596666666667,0.27653,0.6173133333333333,0.61942,0.4739676666666666,0.472977,2.0435906666666663,1.959533,3
B-7,2024,Brot,0.415179,0.415179,0.2668,0.2668,0.308719,0.308719,-0.508366,-0.508366,0.26226,0.26226,0.7396,0.7396,0.508366,0.508366,2.382342,2.382342,1
B-7,2024,Crec,0.3658136666666667,0.36243250000000005,0.2588721666666667,0.259648,0.278568,0.2740325,-0.4618341666666667,-0.460214,0.25413883333333337,0.25310750000000004,0.6309049999999999,0.6102395,0.4618341666666667,0.460214,1.8194426666666665,1.82693,6
B-7,2024,Enve,0.383459,0.39083,0.24667150000000002,0.24569799999999997,0.2901413333333333,0.292311,-0.484149,-0.4888825,0.24860116666666665,0.249547,0.6631311666666667,0.6628495000000001,0.484149,0.4888825,1.9933076666666667,1.9589205,6
B-7,2024,Flor,0.367095,0.367095,0.27659500000000004,0.27659500000000004,0.2728585,0.2728585,-0.45917549999999996,-0.45917549999999996,0.2647615,0.2647615,0.6113065,0.6113065,0.45917549999999996,0.45917549999999996,1.983025,1.983025,2
B-8,2016,Enve,0.340982,0.340982,0.250056,0.250056,0.274876,0.274876,-0.453547,-0.453547,0.246107,0.246107,0.592268,0.592268,0.453547,0.453547,1.89114,1.89114,1
B-8,2017,Crec,0.309294,0.309294,0.234323,0.234323,0.241208,0.241208,-0.426975,-0.426975,0.230794,0.230794,0.490226,0.490226,0.426975,0.426975,1.576609,1.576609,1
B-8,2017,Cuaj,0.296564,0.296564,0.232229,0.232229,0.231921,0.231921,-0.413657,-0.413657,0.225538,0.225538,0.475396,0.475396,0.413657,0.413657,1.718801,1.718801,1
