date,CP_cum,CU_cum,CH7_cum,CH12_cum,Tmean_hour,CP_daily,CU_daily,CH7_daily,CH12_daily
2015-01-01,0.0,-24.0,0.0,0.0,21.952059599359263,0.0,-24.0,0.0,0.0
2015-01-02,0.0,-48.0,0.0,0.0,23.07014680021358,0.0,-24.0,0.0,0.0
2015-01-03,0.0,-72.0,0.0,0.0,23.18840302884603,0.0,-24.0,0.0,0.0
2015-01-04,0.0,-96.0,0.0,0.0,23.008140571581126,0.0,-24.0,0.0,0.0
2015-01-05,0.0,-120.0,0.0,0.0,22.59909697115397,0.0,-24.0,0.0,0.0
2015-01-06,0.0,-144.0,0.0,0.0,23.064884342948677,0.0,-24.0,0.0,0.0
2015-01-07,0.0,-168.0,0.0,0.0,22.63421262820529,0.0,-24.0,0.0,0.0
2015-01-08,0.0,-192.0,0.0,0.0,23.054768685897354,0.0,-24.0,0.0,0.0
2015-01-09,0.0,-216.0,0.0,0.0,23.41875,0.0,-24.0,0.0,0.0
2015-01-10,0.0,-240.0,0.0,0.0,23.725409257478486,0.0,-24.0,0.0,0.0
2015-01-11,0.0,-264.0,0.0,0.0,23.052962628205293,0.0,-24.0,0.0,0.0
2015-01-12,0.0,-288.0,0.0,0.0,22.57820285790564,0.0,-24.0,0.0,0.0
2015-01-13,0.0,-310.0,0.0,0.0,21.684537371794708,0.0,-22.0,0.0,0.0
2015-01-14,0.0,-331.5,0.0,0.0,21.680262457264902,0.0,-21.5,0.0,0.0
2015-01-15,0.0,-353.0,0.0,0.0,21.164475085470194,0.0,-21.5,0.0,0.0
2015-01-16,0.0,-374.0,0.0,0.0,21.891534684829455,0.0,-21.0,0.0,0.0
2015-01-17,0.0,-398.0,0.0,0.0,22.971543600427157,0.0,-24.0,0.0,0.0
2015-01-18,0.0,-422.0,0.0,0.0,21.951227772435445,0.0,-24.0,0.0,0.0
2015-01-19,0.0,-440.0,0.0,0.0,20.55534697115397,0.0,-18.0,0.0,0.0
2015-01-20,0.0,-460.0,0.0,0.0,20.884297142094358,0.0,-20.0,0.0,0.0
2015-01-21,0.0,-484.0,0.0,0.0,21.904768685897352,0.0,-24.0,0.0,0.0
2015-01-22,0.0,-507.0,0.0,0.0,22.012006228632455,0.0,-23.0,0.0,0.0
2015-01-23,0.0,-531.0,0.0,0.0,22.241774914529802,0.0,-24.0,0.0,0.0
2015-01-24,0.0,-554.0,0.0,0.0,22.355671714743384,0.0,-23.0,0.0,0.0
2015-01-25,0.0,-575.5,0.0,0.0,21.709212628205293,0.0,-21.5,0.0,0.0
2015-01-26,0.0,-597.5,0.0,0.0,22.269243771367552,0.0,-22.0,0.0,0.0
2015-01-27,0.0,-621.5,0.0,0.0,22.912415486110934,0.0,-24.0,0.0,0.0
2015-01-28,0.0,-643.5,0.0,0.0,22.696628114316226,0.0,-22.0,0.0,0.0
2015-01-29,0.0,-665.5,0.0,0.0,22.31365657051323,0.0,-22.0,0.0,0.0
2015-01-30,0.0,-689.5,0.0,0.0,23.59506228632451,0.0,-24.0,0.0,0.0
2015-01-31,0.0,-713.5,0.0,0.0,22.970725085470196,0.0,-24.0,0.0,0.0
2015-02-01,0.0,-737.5,0.0,0.0,22.81118771367549,0.0,-24.0,0.0,0.0
2015-02-02,0.0,-761.5,0.0,0.0,23.39703737179471,0.0,-24.0,0.0,0.0
2015-02-03,0.0,-785.5,0.0,0.0,23.43520017094039,0.0,-24.0,0.0,0.0
2015-02-04,0.0,-809.5,0.0,0.0,24.448024914529807,0.0,-24.0,0.0,0.0
2015-02-05,0.0,-833.5,0.0,0.0,24.612330972221866,0.0,-24.0,0.0,0.0
2015-02-06,0.0,-857.5,0.0,0.0,23.826072056624167,0.0,-24.0,0.0,0.0
2015-02-07,0.0,-881.5,0.0,0.0,24.1552624572649,0.0,-24.0,0.0,0.0
2015-02-08,0.0,-905.5,0.0,0.0,23.78717525641058,0.0,-24.0,0.0,0.0
2015-02-09,0.0,-929.5,0.0,0.0,24.66389680021358,0.0,-24.0,0.0,0.0
2015-02-10,0.0,-953.5,0.0,0.0,24.520062286324514,0.0,-24.0,0.0,0.0
2015-02-11,0.0,-977.5,0.0,0.0,24.21299377136755,0.0,-24.0,0.0,0.0
2015-02-12,0.0,-1001.5,0.0,0.0,23.74514680021358,0.0,-24.0,0.0,0.0
2015-02-13,0.0,-1025.5,0.0,0.0,23.37475977029965,0.0,-24.0,0.0,0.0
2015-02-14,0.0,-1049.5,0.0,0.0,25.299012457264904,0.0,-24.0,0.0,0.0
2015-02-15,0.0,-1073.5,0.0,0.0,25.468087200854317,0.0,-24.0,0.0,0.0
2015-02-16,0.0,-1097.5,0.0,0.0,23.697784684829458,0.0,-24.0,0.0,0.0
2015-02-17,0.0,-1121.5,0.0,0.0,24.81965302884603,0.0,-24.0,0.0,0.0
2015-02-18,0.0,-1145.5,0.0,0.0,25.269568514956962,0.0,-24.0,0.0,0.0
2015-02-19,0.0,-1169.5,0.0,0.0,24.58741548611093,0.0,-24.0,0.0,0.0
2015-02-20,0.0,-1193.5,0.0,0.0,24.056743771367547,0.0,-24.0,0.0,0.0
2015-02-21,0.0,-1217.5,0.0,0.0,24.27796262820529,0.0,-24.0,0.0,0.0
2015-02-22,0.0,-1241.5,0.0,0.0,23.914475085470198,0.0,-24.0,0.0,0.0
2015-02-23,0.0,-1265.5,0.0,0.0,23.295315827991715,0.0,-24.0,0.0,0.0
2015-02-24,0.0,-1289.5,0.0,0.0,23.95764680021358,0.0,-24.0,0.0,0.0
2015-02-25,0.0,-1313.5,0.0,0.0,23.78264680021358,0.0,-24.0,0.0,0.0
2015-02-26,0.0,-1337.5,0.0,0.0,23.577709086538093,0.0,-24.0,0.0,0.0
2015-02-27,0.0,-1360.5,0.0,0.0,23.415378114316226,0.0,-23.0,0.0,0.0
2015-02-28,0.0,-1384.5,0.0,0.0,23.244243771367547,0.0,-24.0,0.0,0.0
2015-03-01,0.0,-1407.5,0.0,0.0,22.653456399572843,0.0,-23.0,0.0,0.0
2015-03-02,0.0,-1431.5,0.0,0.0,23.1865124572649,0.0,-24.0,0.0,0.0
2015-03-03,0.0,-1455.5,0.0,0.0,23.67294040064074,0.0,-24.0,0.0,0.0
2015-03-04,0.0,-1479.0,0.0,0.0,22.679443942307937,0.0,-23.5,0.0,0.0
2015-03-05,0.0,-1503.0,0.0,0.0,22.670809599359263,0.0,-24.0,0.0,0.0
2015-03-06,0.0,-1527.0,0.0,0.0,23.43840302884603,0.0,-24.0,0.0,0.0
2015-03-07,0.0,-1551.0,0.0,0.0,23.514221543802993,0.0,-24.0,0.0,0.0
2015-03-08,0.0,-1573.0,0.0,0.0,22.329937713675488,0.0,-22.0,0.0,0.0
2015-03-09,0.0,-1597.0,0.0,0.0,22.642268685897353,0.0,-24.0,0.0,0.0
2015-03-10,0.0,-1619.5,0.0,0.0,22.991365657051322,0.0,-22.5,0.0,0.0
2015-03-11,0.0,-1643.5,0.0,0.0,24.111018685897353,0.0,-24.0,0.0,0.0
2015-03-12,0.0,-1667.5,0.0,0.0,23.837090742521514,0.0,-24.0,0.0,0.0
2015-03-13,0.0,-1691.5,0.0,0.0,24.25665925747848,0.0,-24.0,0.0,0.0
2015-03-14,0.0,-1715.5,0.0,0.0,24.09087188568377,0.0,-24.0,0.0,0.0
2015-03-15,0.0,-1739.5,0.0,0.0,23.436765998932103,0.0,-24.0,0.0,0.0
2015-03-16,0.0,-1763.5,0.0,0.0,25.294977772435445,0.0,-24.0,0.0,0.0
2015-03-17,0.0,-1787.5,0.0,0.0,24.69145017094039,0.0,-24.0,0.0,0.0
2015-03-18,0.0,-1811.5,0.0,0.0,24.526975085470195,0.0,-24.0,0.0,0.0
2015-03-19,0.0,-1835.5,0.0,0.0,24.639884342948676,0.0,-24.0,0.0,0.0
2015-03-20,0.0,-1859.5,0.0,0.0,24.622615657051323,0.0,-24.0,0.0,0.0
2015-03-21,0.0,-1883.5,0.0,0.0,24.369159257478483,0.0,-24.0,0.0,0.0
2015-03-22,0.0,-1907.5,0.0,0.0,24.402059599359262,0.0,-24.0,0.0,0.0
2015-03-23,0.0,-1931.5,0.0,0.0,25.916774914529807,0.0,-24.0,0.0,0.0
2015-03-24,0.0,-1955.5,0.0,0.0,26.167184172008287,0.0,-24.0,0.0,0.0
2015-03-25,0.0,-1979.5,0.0,0.0,26.13709074252152,0.0,-24.0,0.0,0.0
2015-03-26,0.0,-2003.5,0.0,0.0,26.073927943375836,0.0,-24.0,0.0,0.0
2015-03-27,0.0,-2027.5,0.0,0.0,23.96488434294868,0.0,-24.0,0.0,0.0
2015-03-28,0.0,-2051.5,0.0,0.0,22.433140571581124,0.0,-24.0,0.0,0.0
2015-03-29,0.0,-2073.0,0.0,0.0,22.05345639957284,0.0,-21.5,0.0,0.0
2015-03-30,0.0,-2097.0,0.0,0.0,23.631490229700347,0.0,-24.0,0.0,0.0
2015-03-31,0.0,-2118.5,0.0,0.0,22.315462628205292,0.0,-21.5,0.0,0.0
2015-04-01,0.0,-2139.5,0.0,0.0,21.718834513889064,0.0,-21.0,0.0,0.0
2015-04-02,0.0,-2161.0,0.0,0.0,22.00395017094039,0.0,-21.5,0.0,0.0
2015-04-03,0.0,-2185.0,0.0,0.0,22.643340742521517,0.0,-24.0,0.0,0.0
2015-04-04,0.0,-2209.0,0.0,0.0,22.732068514956964,0.0,-24.0,0.0,0.0
2015-04-05,0.0,-2230.5,0.0,0.0,21.655671714743388,0.0,-21.5,0.0,0.0
2015-04-06,0.0,-2249.0,0.0,0.0,20.774675256410585,0.0,-18.5,0.0,0.0
2015-04-07,0.0,-2270.5,0.0,0.0,21.84662811431623,0.0,-21.5,0.0,0.0
2015-04-08,0.0,-2293.5,0.0,0.0,22.485693942307936,0.0,-23.0,0.0,0.0
2015-04-09,0.0,-2317.5,0.0,0.0,22.099139228098505,0.0,-24.0,0.0,0.0
2015-04-10,0.0,-2341.5,0.0,0.0,22.059495114850176,0.0,-24.0,0.0,0.0
2015-04-11,0.0,-2365.5,0.0,0.0,22.15854982905961,0.0,-24.0,0.0,0.0
2015-04-12,0.0,-2387.5,0.0,0.0,21.933718856837743,0.0,-22.0,0.0,0.0
2015-04-13,0.0,-2411.5,0.0,0.0,22.491281143162258,0.0,-24.0,0.0,0.0
2015-04-14,0.0,-2434.5,0.0,0.0,22.108718856837744,0.0,-23.0,0.0,0.0
2015-04-15,0.0,-2458.5,0.0,0.0,22.510524914529807,0.0,-24.0,0.0,0.0
2015-04-16,0.0,-2482.5,0.0,0.0,22.659452857905645,0.0,-24.0,0.0,0.0
2015-04-17,0.0,-2503.5,0.0,0.0,21.774265998932105,0.0,-21.0,0.0,0.0
2015-04-18,0.0,-2527.5,0.0,0.0,22.775169027778134,0.0,-24.0,0.0,0.0
2015-04-19,0.0,-2551.5,0.0,0.0,23.764715315170545,0.0,-24.0,0.0,0.0
2015-04-20,0.0,-2575.5,0.0,0.0,22.856334513889067,0.0,-24.0,0.0,0.0
2015-04-21,0.0,-2599.5,0.0,0.0,22.51209074252152,0.0,-24.0,0.0,0.0
2015-04-22,0.0,-2623.5,0.0,0.0,22.3,0.0,-24.0,0.0,0.0
2015-04-23,0.0,-2647.5,0.0,0.0,22.3384875427351,0.0,-24.0,0.0,0.0
2015-04-24,0.0,-2671.5,0.0,0.0,22.01669040064074,0.0,-24.0,0.0,0.0
2015-04-25,0.0,-2693.0,0.0,0.0,20.768665486110933,0.0,-21.5,0.0,0.0
2015-04-26,0.0,-2712.5,0.0,0.0,20.30139680021358,0.0,-19.5,0.0,0.0
2015-04-27,0.0,-2730.5,0.0,0.0,20.096712628205292,0.0,-18.0,0.0,0.0
2015-04-28,0.0,-2751.0,0.0,0.0,20.25904360042716,0.0,-20.5,0.0,0.0
2015-04-29,0.0,-2768.0,0.0,0.0,20.031165486110933,0.0,-17.0,0.0,0.0
2015-04-30,0.0,-2784.5,0.0,0.0,19.88520017094039,0.0,-16.5,0.0,0.0
2015-05-01,0.0,-2803.5,0.0,0.0,20.78339411324833,0.0,-19.0,0.0,0.0
2015-05-02,0.0,-2827.5,0.0,0.0,21.874337200854317,0.0,-24.0,0.0,0.0
2015-05-03,0.0,-2848.0,0.0,0.0,20.593425256410583,0.0,-20.5,0.0,0.0
2015-05-04,0.0,-2872.0,0.0,0.0,20.55616548611093,0.0,-24.0,0.0,0.0
2015-05-05,0.0,-2891.0,0.0,0.0,19.775000000000002,0.0,-19.0,0.0,0.0
2015-05-06,0.0,-2911.0,0.0,0.0,20.03659697115397,0.0,-20.0,0.0,0.0
2015-05-07,0.0,-2932.5,0.0,0.0,20.88479091346191,0.0,-21.5,0.0,0.0
2015-05-08,0.0,-2956.5,0.0,0.0,21.93462188568377,0.0,-24.0,0.0,0.0
2015-05-09,0.0,-2980.5,0.0,0.0,21.83700622863245,0.0,-24.0,0.0,0.0
2015-05-10,0.0,-3004.5,0.0,0.0,21.967268685897352,0.0,-24.0,0.0,0.0
2015-05-11,0.0,-3028.5,0.0,0.0,21.264968856837744,0.0,-24.0,0.0,0.0
2015-05-12,0.0,-3052.5,0.0,0.0,21.445640571581126,0.0,-24.0,0.0,0.0
2015-05-13,0.0,-3076.5,0.0,0.0,21.56479982905961,0.0,-24.0,0.0,0.0
2015-05-14,0.0,-3100.5,0.0,0.0,21.314968856837744,0.0,-24.0,0.0,0.0
2015-05-15,0.0,-3124.5,0.0,0.0,21.382971543802995,0.0,-24.0,0.0,0.0
2015-05-16,0.0,-3144.5,0.0,0.0,20.072531143162255,0.0,-20.0,0.0,0.0
2015-05-17,0.0,-3161.5,0.0,0.0,19.24564057158113,0.0,-17.0,0.0,0.0
2015-05-18,0.0,-3177.0,0.0,0.0,19.191040913461908,0.0,-15.5,0.0,0.0
2015-05-19,0.0,-3198.5,0.0,0.0,20.356419027778134,0.0,-21.5,0.0,0.0
2015-05-20,0.0,-3222.5,0.0,0.0,21.124421714743384,0.0,-24.0,0.0,0.0
2015-05-21,0.0,-3245.5,0.0,0.0,20.277709086538092,0.0,-23.0,0.0,0.0
2015-05-22,0.0,-3261.5,0.0,0.0,19.06965302884603,0.0,-16.0,0.0,0.0
2015-05-23,0.0,-3277.0,0.0,0.0,19.023109428418874,0.0,-15.5,0.0,0.0
2015-05-24,0.0,-3293.5,0.0,0.0,19.4740124572649,0.0,-16.5,0.0,0.0
2015-05-25,0.0,-3310.0,0.0,0.0,19.354853199786422,0.0,-16.5,0.0,0.0
2015-05-26,0.0,-3327.0,0.0,0.0,19.273193942307937,0.0,-17.0,0.0,0.0
2015-05-27,0.0,-3347.0,0.0,0.0,19.561187713675483,0.0,-20.0,0.0,0.0
2015-05-28,0.0,-3370.0,0.0,0.0,19.35435942841887,0.0,-23.0,0.0,0.0
2015-05-29,0.0,-3390.0,0.0,0.0,19.182731314102647,0.0,-20.0,0.0,0.0
2015-05-30,0.0,-3413.0,0.0,0.0,19.953781143162256,0.0,-23.0,0.0,0.0
2015-05-31,0.0,-3433.5,0.0,0.0,19.102130801281476,0.0,-20.5,0.0,0.0
2015-06-01,0.0,-3447.0,0.0,0.0,17.790547142094358,0.0,-13.5,0.0,0.0
2015-06-02,0.0,-3466.0,0.0,0.0,18.705925256410584,0.0,-19.0,0.0,0.0
2015-06-03,0.0,-3486.5,0.0,0.0,19.561512457264904,0.0,-20.5,0.0,0.0
2015-06-04,0.0,-3508.5,0.0,0.0,19.647121885683774,0.0,-22.0,0.0,0.0
2015-06-05,0.0,-3530.0,0.0,0.0,19.23215302884603,0.0,-21.5,0.0,0.0
2015-06-06,0.0,-3548.0,0.0,0.0,18.780996458332798,0.0,-18.0,0.0,0.0
2015-06-07,0.0,-3561.5,0.0,0.0,17.791690400640736,0.0,-13.5,0.0,0.0
2015-06-08,0.0,-3572.5,0.0,2.0,17.646712628205293,0.0,-11.0,0.0,2.0
2015-06-09,0.0,-3587.5,0.0,2.0,18.559466169872493,0.0,-15.0,0.0,0.0
2015-06-10,0.0,-3611.5,0.0,2.0,20.120231314102647,0.0,-24.0,0.0,0.0
2015-06-11,0.0,-3635.5,0.0,2.0,19.949012457264903,0.0,-24.0,0.0,0.0
2015-06-12,0.0,-3656.5,0.0,2.0,19.16784697115397,0.0,-21.0,0.0,0.0
2015-06-13,0.0,-3677.0,0.0,2.0,19.217268685897356,0.0,-20.5,0.0,0.0
2015-06-14,0.0,-3697.5,0.0,2.0,19.130756228632453,0.0,-20.5,0.0,0.0
2015-06-15,0.0,-3717.5,0.0,2.0,18.900493771367547,0.0,-20.0,0.0,0.0
2015-06-16,0.0,-3737.5,0.0,2.0,19.084621885683777,0.0,-20.0,0.0,0.0
2015-06-17,0.0,-3758.0,0.0,2.0,19.3177624572649,0.0,-20.5,0.0,0.0
2015-06-18,0.0,-3778.0,0.0,2.0,19.077878114316224,0.0,-20.0,0.0,0.0
2015-06-19,0.0,-3797.0,0.0,2.0,18.659128114316225,0.0,-19.0,0.0,0.0
2015-06-20,0.0,-3816.0,0.0,2.0,18.25345639957284,0.0,-19.0,0.0,0.0
2015-06-21,0.0,-3835.0,0.0,2.0,18.97820285790564,0.0,-19.0,0.0,0.0
2015-06-22,0.0,-3851.0,0.0,2.0,18.219074743589413,0.0,-16.0,0.0,0.0
2015-06-23,0.0,-3863.5,0.0,2.0,17.170809599359263,0.0,-12.5,0.0,0.0
2015-06-24,0.0,-3879.0,0.0,2.0,18.394328285256616,0.0,-15.5,0.0,0.0
2015-06-25,0.0,-3898.5,0.0,2.0,18.617268685897354,0.0,-19.5,0.0,0.0
2015-06-26,0.0,-3914.0,0.0,2.0,18.015787371794705,0.0,-15.5,0.0,0.0
2015-06-27,0.0,-3929.0,0.0,2.0,17.755925256410585,0.0,-15.0,0.0,0.0
2015-06-28,0.0,-3947.5,0.0,2.0,18.634368344016575,0.0,-18.5,0.0,0.0
2015-06-29,0.0,-3962.0,0.0,2.0,17.888162799145682,0.0,-14.5,0.0,0.0
2015-06-30,0.0,-3981.5,0.0,2.0,18.497206399572843,0.0,-19.5,0.0,0.0
2015-07-01,0.0,-3999.0,0.0,2.0,18.246459086538092,0.0,-17.5,0.0,0.0
2015-07-02,0.0,-4013.0,0.0,2.0,17.670725085470195,0.0,-14.0,0.0,0.0
2015-07-03,0.0,-4029.0,0.0,2.0,17.989884342948677,0.0,-16.0,0.0,0.0
2015-07-04,0.0,-4044.0,0.0,2.0,18.102962628205294,0.0,-15.0,0.0,0.0
2015-07-05,0.0,-4061.0,0.0,2.0,17.79531582799171,0.0,-17.0,0.0,0.0
2015-07-06,0.0,-4078.5,0.0,2.0,18.223180630341087,0.0,-17.5,0.0,0.0
2015-07-07,0.0,-4091.0,0.0,2.0,16.804443942307937,0.0,-12.5,0.0,0.0
2015-07-08,0.0,-4103.5,0.0,2.0,17.225324743589415,0.0,-12.5,0.0,0.0
2015-07-09,0.0,-4114.0,0.0,4.0,16.632322056624165,0.0,-10.5,0.0,2.0
2015-07-10,0.0,-4126.0,0.0,4.0,16.95929714209436,0.0,-12.0,0.0,0.0
2015-07-11,0.0,-4139.5,0.0,4.0,17.428865657051322,0.0,-13.5,0.0,0.0
2015-07-12,0.0,-4151.5,0.0,4.0,16.983056057692064,0.0,-12.0,0.0,0.0
2015-07-13,0.0,-4161.5,0.0,4.0,16.189799829059613,0.0,-10.0,0.0,0.0
2015-07-14,0.0,-4170.0,0.0,6.0,16.093496458332798,0.0,-8.5,0.0,2.0
2015-07-15,0.0,-4177.5,0.0,14.0,15.635044455129107,0.0,-7.5,0.0,8.0
2015-07-16,0.0,-4193.0,0.0,14.0,17.8884875427351,0.0,-15.5,0.0,0.0
2015-07-17,0.0,-4207.5,0.0,14.0,17.428371885683777,0.0,-14.5,0.0,0.0
2015-07-18,0.0,-4221.0,0.0,14.0,17.18560942841887,0.0,-13.5,0.0,0.0
2015-07-19,0.0,-4233.5,0.0,14.0,17.084621885683774,0.0,-12.5,0.0,0.0
2015-07-20,0.0,-4242.5,0.0,14.0,16.39785588675167,0.0,-9.0,0.0,0.0
2015-07-21,0.0,-4247.5,0.0,19.0,15.237824743589414,0.0,-5.0,0.0,5.0
2015-07-22,0.0,-4253.5,0.0,27.0,15.138572056624165,0.0,-6.0,0.0,8.0
2015-07-23,0.0,-4262.0,0.0,29.0,15.888247313034748,0.0,-8.5,0.0,2.0
2015-07-24,0.0,-4274.0,0.0,29.0,16.87985319978642,0.0,-12.0,0.0,0.0
2015-07-25,0.0,-4286.5,0.0,29.0,17.15090302884603,0.0,-12.5,0.0,0.0
2015-07-26,0.0,-4298.5,0.0,29.0,17.059621885683775,0.0,-12.0,0.0,0.0
2015-07-27,0.0,-4311.5,0.0,29.0,17.20139680021358,0.0,-13.0,0.0,0.0
2015-07-28,0.0,-4319.5,0.0,29.0,16.34909697115397,0.0,-8.0,0.0,0.0
2015-07-29,0.0,-4330.0,0.0,29.0,16.609199316238442,0.0,-10.5,0.0,0.0
2015-07-30,0.0,-4335.5,0.0,36.0,15.147206399572843,0.0,-5.5,0.0,7.0
2015-07-31,0.0,-4344.5,0.0,40.0,16.072375427350977,0.0,-9.0,0.0,4.0
2015-08-01,0.0,-4358.0,0.0,40.0,17.39424377136755,0.0,-13.5,0.0,0.0
2015-08-02,0.0,-4369.5,0.0,40.0,17.05204628739241,0.0,-11.5,0.0,0.0
2015-08-03,0.0,-4375.5,0.0,47.0,15.087753541667203,0.0,-6.0,0.0,7.0
2015-08-04,0.0,-4387.0,0.0,47.0,16.611926152065667,0.0,-11.5,0.0,0.0
2015-08-05,0.0,-4400.5,0.0,47.0,17.313050113960262,0.0,-13.5,0.0,0.0
2015-08-06,0.0,-4417.0,0.0,47.0,18.013050113960258,0.0,-16.5,0.0,0.0
2015-08-07,0.0,-4434.5,0.0,47.0,18.34421116274891,0.0,-17.5,0.0,0.0
2015-08-08,0.0,-4448.0,0.0,47.0,17.68116548611093,0.0,-13.5,0.0,0.0
2015-08-09,0.0,-4462.0,0.0,47.0,17.554443942307937,0.0,-14.0,0.0,0.0
2015-08-10,0.0,-4477.0,0.0,47.0,17.813981314102644,0.0,-15.0,0.0,0.0
2015-08-11,0.0,-4485.0,0.0,47.0,16.44810942841887,0.0,-8.0,0.0,0.0
2015-08-12,0.0,-4495.0,0.0,47.0,16.19506228632451,0.0,-10.0,0.0,0.0
2015-08-13,0.0,-4501.0,0.0,47.0,15.370894113248328,0.0,-6.0,0.0,0.0
2015-08-14,0.0,-4510.5,0.0,47.0,16.43889680021358,0.0,-9.5,0.0,0.0
2015-08-15,0.0,-4516.0,0.0,47.0,15.913487542735098,0.0,-5.5,0.0,0.0
2015-08-16,0.0,-4525.0,0.0,47.0,16.074012457264903,0.0,-9.0,0.0,0.0
2015-08-17,0.0,-4538.0,0.0,47.0,17.311427943375836,0.0,-13.0,0.0,0.0
2015-08-18,0.0,-4551.5,0.0,47.0,17.284621885683773,0.0,-13.5,0.0,0.0
2015-08-19,0.0,-4565.0,0.0,47.0,17.55189057158113,0.0,-13.5,0.0,0.0
2015-08-20,0.0,-4578.5,0.0,47.0,17.24334074252152,0.0,-13.5,0.0,0.0
2015-08-21,0.0,-4592.0,0.0,47.0,17.409128114316225,0.0,-13.5,0.0,0.0
2015-08-22,0.0,-4606.0,0.0,47.0,17.770146800213578,0.0,-14.0,0.0,0.0
2015-08-23,0.0,-4619.5,0.0,47.0,17.322206399572842,0.0,-13.5,0.0,0.0
2015-08-24,0.0,-4634.5,0.0,47.0,17.877793600427157,0.0,-15.0,0.0,0.0
2015-08-25,0.0,-4646.0,0.0,47.0,16.871459086538092,0.0,-11.5,0.0,0.0
2015-08-26,0.0,-4652.5,0.0,52.0,15.419906570513232,0.0,-6.5,0.0,5.0
2015-08-27,0.0,-4662.0,0.0,52.0,16.399337200854315,0.0,-9.5,0.0,0.0
2015-08-28,0.0,-4668.5,0.0,56.0,15.509537371794707,0.0,-6.5,0.0,4.0
2015-08-29,0.0,-4676.0,0.0,63.0,15.623362970086072,0.0,-7.5,0.0,7.0
2015-08-30,0.0,-4690.0,0.0,63.0,17.798927943375837,0.0,-14.0,0.0,0.0
2015-08-31,0.0,-4703.0,0.0,63.0,17.490787371794706,0.0,-13.0,0.0,0.0
2015-09-01,0.0,-4716.0,0.0,63.0,17.420809599359263,0.0,-13.0,0.0,0.0
2015-09-02,0.0,-4732.0,0.0,63.0,18.432562286324515,0.0,-16.0,0.0,0.0
2015-09-03,0.0,-4746.5,0.0,63.0,18.04054714209436,0.0,-14.5,0.0,0.0
2015-09-04,0.0,-4766.0,0.0,63.0,18.890871885683776,0.0,-19.5,0.0,0.0
2015-09-05,0.0,-4784.5,0.0,63.0,18.463981314102647,0.0,-18.5,0.0,0.0
2015-09-06,0.0,-4803.5,0.0,63.0,18.5302624572649,0.0,-19.0,0.0,0.0
2015-09-07,0.0,-4822.5,0.0,63.0,18.686512457264904,0.0,-19.0,0.0,0.0
2015-09-08,0.0,-4841.0,0.0,63.0,18.484621885683776,0.0,-18.5,0.0,0.0
2015-09-09,0.0,-4858.5,0.0,63.0,18.25674377136755,0.0,-17.5,0.0,0.0
2015-09-10,0.0,-4876.0,0.0,63.0,18.23075622863245,0.0,-17.5,0.0,0.0
2015-09-11,0.0,-4892.0,0.0,63.0,18.038981314102646,0.0,-16.0,0.0,0.0
2015-09-12,0.0,-4910.0,0.0,63.0,18.27878114316226,0.0,-18.0,0.0,0.0
2015-09-13,0.0,-4923.5,0.0,63.0,17.610355886751673,0.0,-13.5,0.0,0.0
2015-09-14,0.0,-4934.0,0.0,65.0,16.71694394230794,0.0,-10.5,0.0,2.0
2015-09-15,0.0,-4948.5,0.0,65.0,18.034212628205292,0.0,-14.5,0.0,0.0
2015-09-16,0.0,-4966.5,0.0,65.0,19.128865657051325,0.0,-18.0,0.0,0.0
2015-09-17,0.0,-4986.5,0.0,65.0,18.648193942307937,0.0,-20.0,0.0,0.0
2015-09-18,0.0,-5006.0,0.0,65.0,18.910031143162257,0.0,-19.5,0.0,0.0
2015-09-19,0.0,-5025.0,0.0,65.0,18.928865657051322,0.0,-19.0,0.0,0.0
2015-09-20,0.0,-5045.0,0.0,65.0,19.21430605769206,0.0,-20.0,0.0,0.0
2015-09-21,0.0,-5062.0,0.0,65.0,18.86546262820529,0.0,-17.0,0.0,0.0
2015-09-22,0.0,-5082.0,0.0,65.0,19.290787371794707,0.0,-20.0,0.0,0.0
2015-09-23,0.0,-5098.0,0.0,65.0,18.323758915597704,0.0,-16.0,0.0,0.0
2015-09-24,0.0,-5109.0,0.0,69.0,16.99885674145362,0.0,-11.0,0.0,4.0
2015-09-25,0.0,-5127.0,0.0,69.0,18.61875,0.0,-18.0,0.0,0.0
2015-09-26,0.0,-5142.5,0.0,69.0,17.767931485043036,0.0,-15.5,0.0,0.0
2015-09-27,0.0,-5161.5,0.0,69.0,18.559537371794708,0.0,-19.0,0.0,0.0
2015-09-28,0.0,-5179.0,0.0,69.0,18.327624572649025,0.0,-17.5,0.0,0.0
2015-09-29,0.0,-5190.0,0.0,69.0,17.041281143162255,0.0,-11.0,0.0,0.0
2015-09-30,0.0,-5199.5,0.0,71.0,16.750493771367548,0.0,-9.5,0.0,2.0
2015-10-01,0.0,-5210.0,0.0,73.0,16.87171262820529,0.0,-10.5,0.0,2.0
2015-10-02,0.0,-5223.5,0.0,73.0,17.990631655983425,0.0,-13.5,0.0,0.0
2015-10-03,0.0,-5245.0,0.0,73.0,19.848024914529805,0.0,-21.5,0.0,0.0
2015-10-04,0.0,-5265.5,0.0,73.0,19.46685942841887,0.0,-20.5,0.0,0.0
2015-10-05,0.0,-5286.0,0.0,73.0,19.218340742521516,0.0,-20.5,0.0,0.0
2015-10-06,0.0,-5307.0,0.0,73.0,19.453287371794705,0.0,-21.0,0.0,0.0
