date,Tmax,Tmin,RH_mean,VPD_mean,VPD_max
2017-02-04,28.7,19.6,76.54761905,0.7291062959727883,1.8109066113568728
2017-02-05,28.4,19.2,73.64583333,0.802988376779298,1.7023000352726578
2017-02-06,28.6,17.8,75.17021277,0.7389575142092975,1.7613041844059294
2017-02-07,28.4,17.8,73.0625,0.7956044569626637,1.7409886724379455
2017-02-08,27.2,17.4,73.675,0.7364136403091646,1.6233247361364809
2017-02-09,28.4,17.1,72.125,0.8110101602799462,1.8570545839338086
2017-02-10,28.8,17.1,65.6875,1.0138753390757362,1.979806314775369
2017-02-11,29.9,20.4,68.30232558,1.0484954853842843,2.109394198265172
2017-02-12,28.2,20.6,68.425,0.9868331036240212,1.8356025686659443
2017-02-13,30.0,18.3,69.27027027,0.9751019774784915,2.2912551317298675
2017-02-14,27.1,18.8,74.84782609,0.7239343224014716,1.5779766491944645
2017-02-15,28.1,18.4,73.3125,0.7897458380617719,1.824957683722807
2017-02-16,26.8,18.6,76.39583333,0.6688090157972968,1.2333018574834747
2017-02-17,30.7,19.0,71.375,0.9466033248759271,2.6056931296624537
2017-02-18,28.5,18.4,70.04166667,0.8999265142125701,1.8678621749689035
2017-02-19,26.3,18.1,72.55,0.7546714975844027,1.4712513071790343
2017-02-20,27.1,16.2,73.70731707,0.7135775904661528,1.6855659661849962
2017-02-21,27.7,20.6,70.63157895,0.901750862213313,1.5971934538026273
2017-02-22,27.6,19.5,74.16666667,0.7697896828150697,1.6248240625286137
2017-02-23,28.9,18.4,70.625,0.8957997271418412,1.9116418395174124
2017-02-24,28.6,20.6,68.39583333,1.0019408296434005,1.8395843703795265
2017-02-25,29.2,18.8,70.47916667,0.9184422724730359,1.8640157385345635
2017-02-26,30.0,22.1,69.95833333,1.0369113163588861,1.9942405776167362
2017-02-27,31.6,21.1,68.56521739,1.1238991675621248,2.4636253301893896
2017-02-28,30.2,20.5,70.33333333,0.9943709413484836,2.103071690817032
