Intercept,Tmean_chill_lag1,Tmean_mean_CREC
11.3010037310099,-0.4583677040663552,-0.08305395833455909
13.452894452433059,-0.6915458855381452,-0.003819386265352817
8.99875335440369,-0.7272363449727949,0.2348042641429734
-9.556900653846029,0.9017152013766696,-0.15320007291583598
12.137118061020026,-0.6429813175710597,0.017574954180684166
14.997451861631248,-0.9193368549317023,0.11363753729511974
7.8819736522918475,-0.3617210759567424,0.005582525203791822
20.47762050914953,-1.1211857626411579,0.027458270418651495
10.170934408717297,-0.8004300577083827,0.24124679480274025
6.087210024556468,-0.1079221677093325,-0.09496383363307276
15.580874292974862,-0.861608481122079,0.04430077741417413
3.2603298582547895,-0.7024170854369268,0.48736070818538335
7.8197773882474095,-0.2850501569625461,-0.05372296746610425
-6.367784014396268,0.7228290160415878,-0.17348257375116471
14.728832582726408,-1.054428831841393,0.2226874665772972
9.457993951938647,-0.35046816425803556,-0.07853668418467544
10.05010445027793,-0.27493893915895395,-0.16599396459684534
15.85914921275965,-0.9627253119466918,0.1143141710785131
8.84734128257398,-0.7135497655103455,0.2203344426118835
12.004630508308278,-0.7355873952815783,0.10815838245169829
12.887683721681848,-0.8047795129348212,0.1251417915988522
12.641087999120161,-0.46245494525506936,-0.13959412952803013
20.736704119672776,-1.139228863566058,0.025870112526398523
9.689844706485928,-0.3513963575544712,-0.06978342928753531
17.610213195458655,-1.119744017300439,0.1625628687301075
12.63682183249712,-0.8927874932120167,0.21005195440202762
-2.3873745545527747,0.4735907076521857,-0.1664960315770725
21.420804091946152,-1.1865643207875927,0.036346230306900484
-2.242741911555802,0.3815447377423764,-0.09571101026424922
10.908764885257977,-0.4123934051672472,-0.09006894109712144
13.387588985470513,-0.6150851775576243,-0.05235271696139955
10.26929587192337,-0.48810558692956707,-0.0026592273277736556
13.497804750559608,-0.792169444624276,0.08095475928847407
11.787150181893866,-0.8740300785574544,0.22829503681289762
11.96097598247961,-0.9414863843745032,0.26142663602818966
18.009685038568303,-1.0062915968364616,0.050669309262385304
1.5638045849551432,-0.7078896622890832,0.5762573157149554
9.374256039390485,-0.8195321003008683,0.288857410264054
12.218205041517255,-0.46770557121114736,-0.10452305170048551
15.966642038631825,-0.8352062033715986,0.005251597852350465
16.074414239007208,-0.9946402539422663,0.12295054925350526
-0.2881393362733373,0.06645293429723365,0.05521249697551045
16.563881577699057,-0.9701038513133272,0.08765012788385768
15.480150530097646,-0.9828518901447725,0.1406127223860748
22.595256246776884,-1.2711012642278527,0.05350143459736523
10.480663576619655,-0.8291190590451516,0.24451986891064423
14.783311122145452,-0.8738986316762241,0.09095768179746166
22.325317552461748,-1.2519667867308106,0.05081303974291693
14.65511110654178,-0.8621000929535931,0.07822233818357449
7.443413996811529,-0.19053863009210126,-0.10522866192598612
8.061482977118029,-0.7702552457586136,0.3130258240965855
22.44140597178343,-1.2274217751594467,0.026750569167643456
14.380673133578021,-0.8344760730658459,0.0699003249229502
10.801387267322268,-0.44743443695762813,-0.06869957379229194
11.938377776500008,-0.9242255628542961,0.2480174026796733
18.392657648776034,-1.0636585463628552,0.0804490412599271
12.644722307400636,-0.9202079561060403,0.22123263268684215
11.910555283476551,-0.5160590842441324,-0.05604248336409619
14.610436211801414,-0.8804130278196948,0.09421932066272451
11.301003731009889,-0.45836770406635335,-0.08305395833455992
-1.0914547644458708,0.12840689764575575,0.04296182266180387
2.767829804830355,-0.7338963947434352,0.5381465673224972
15.420570710591283,-0.9306336169314147,0.10218853194289551
17.203922209925818,-0.9518571385526202,0.0475364116170401
10.359887474592359,-0.8256988791069463,0.24005286607301068
6.933366313680642,-0.5522681068671178,0.1952800637890486
