Intercept,Tmean_chill_lag1,Tmean_mean_CREC
44.34830824568297,-1.0219545152259166,-0.9548851303111119
54.765888642425644,-2.0599921237065324,-0.6551497605967822
32.44752155866456,-2.567056737072935,0.8016814039639287
-87.74339768092922,7.66084365601237,-1.4550275779170723
48.155770638898844,-1.754935121731258,-0.6090835998276425
64.74618357841253,-3.4685804623141596,0.04409361223352312
27.742535131169127,-0.758532925816263,-0.3694486614496437
99.78698763671514,-4.719821454099851,-0.544404778124296
37.160131131187825,-3.001378137853669,0.9350318263202865
41.877038876859864,-0.7624345286154786,-0.930325136122081
69.50860280787279,-3.2135112292303885,-0.35833312453145083
-7.310929176196609,-2.3180676253317065,2.485172315511371
20.118782108233265,0.4350067029897633,-0.9622499743644042
-54.98743567693201,5.787976860734777,-1.6178361149002867
68.80098210848972,-4.494185243320864,0.6252882437197425
32.30302127417791,-0.32305418158977783,-0.9196384293268154
43.12958724045458,-0.3250440028904964,-1.4392983681882878
76.39425198982211,-4.148519660563398,0.0823104413770348
26.585468621925852,-2.1587174787353227,0.6744671025029632
50.529792809515655,-2.617083436119131,0.03947332260919634
54.423267717810695,-3.034790990497205,0.21288623704430454
54.15672616902094,-1.0990332938681107,-1.3443854281551229
100.2378483614223,-4.864763289329602,-0.45640356526329007
76.65431344937411,-3.1040482210450584,-0.6948222881154054
79.18588994744665,-4.41391199468621,0.16696230762382308
53.41016647229189,-3.4383257260509184,0.5894338519459468
-21.605025511731522,3.697695565939826,-1.5592422393593552
107.48068575777877,-5.311370714442958,-0.4076605619799871
-24.582536172988835,3.149567974600507,-0.9454223267328066
48.1059267296137,-1.1191916667188138,-0.9932064805223411
57.68396764556453,-1.9025095412550437,-0.8578868796225768
42.16581444062703,-1.425094797143108,-0.4980128163114027
57.11282557303378,-2.7879605036237227,-0.15204610751405778
54.497728748448395,-3.5859132690160767,0.6236580117014511
48.44605519950321,-3.7879922266059296,1.0051042182161507
89.29460610553693,-4.421166455684784,-0.28184883051758236
-5.582184312356873,-2.6145209808755765,2.6640966984514534
30.924165556830832,-2.9308918296944553,1.1364545396424157
60.364109437516994,-1.649827016055361,-1.139156924043058
70.55584149216813,-2.8756185716720317,-0.6840325649690769
72.7608200958466,-3.9647762789395764,0.06505432877740291
-6.935952393281994,0.32963056274559444,0.39808268469378305
80.46533304639861,-3.9667492094186017,-0.25838002093755286
69.71054901692139,-3.8888344950270843,0.14408570786816177
111.09370457333328,-5.592853717670269,-0.3385998210513239
38.88572555381701,-3.0031646198986017,0.8354172726035374
64.2389411990927,-3.2262574955694943,-0.1138914741513517
109.96851795966957,-5.5212715084994475,-0.3436642041092882
61.74208279862404,-3.0542695310065624,-0.17836174061689514
29.360946357619575,0.063868986236014,-1.0857738873838745
24.510093145802465,-2.7035091550094204,1.2865847440813611
108.22529324906355,-5.275059818724571,-0.4609700427889464
63.527421363788385,-2.9823019360357486,-0.31751211979004745
40.047305430880115,-0.7439233862940577,-0.9816934245343449
48.26287121651179,-3.6569093294250044,0.9038005625281014
90.34581617018699,-4.549024873895375,-0.23020864447167244
57.71532525676783,-3.7178003620030387,0.5653787792196586
47.34712972942697,-1.1678228079899722,-0.92454419290717
62.30733477149515,-3.2128421243412175,-0.07746604088216757
44.34830824568293,-1.021954515225905,-0.9548851303111185
-12.43565317321648,0.7536708485168653,0.314281710931116
-7.894223490639021,-2.544650326296224,2.7085231043591556
67.2254814033051,-3.510638899998193,-0.043435817729177595
85.53819396152251,-4.11187365134872,-0.35109768428478083
36.30277097833387,-2.954110778694025,0.8793757488423568
15.08918806903048,-1.3643072954302686,0.6456620552622786
58.857066515101536,-3.4280121992466404,0.2724785554280562
87.60762926007703,-4.01741049703822,-0.5385878954500464
36.601910990141036,-1.4166447542380842,-0.27111908897346404
40.52465516446869,-1.996713175305946,-0.06184084673017409
72.57354858407581,-4.089279673217714,0.16507347793258242
91.18931169329159,-4.41692665454533,-0.37342433249153495
43.787083011700965,-2.6357728004026852,0.2566584373115103
44.97561563120998,-2.274616115496005,-0.06296506043249964
45.24859488447831,-1.6845211005177236,-0.47777531132102835
-19.160258225617774,3.004416175435205,-1.0948456420186383
37.35373534382631,-1.6830650709044743,-0.10281471387396457
110.09715184725786,-4.519952097191096,-1.1017104609468524
30.528103033392966,0.14134635951202323,-1.1465222417187495
55.29356955374524,-2.91740356473621,0.06793220552695312
30.41093410364086,-2.1447531014262697,0.611259877558203
42.44385394669924,-2.3291407057683964,0.15714035968068019
